"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"57UWZQIF","journalArticle","2025","Sinikallio, Laura; Aunimo, Lili; Männistö, Tomi","Systematic review on the current state of computer-supported argumentation learning systems","Information and Software Technology","","0950-5849","https://doi.org/10.1016/j.infsof.2024.107598","https://www.sciencedirect.com/science/article/pii/S0950584924002039","Context: Argumentation is a fundamental part of learning, communication and problem-solving not only in software engineering but all education. Teaching argumentation is a long-standing practice, and with the advance of digital learning, it, too, has been transitioning to an online format. Objective: As computer-supported argumentation learning progresses, other learning domains have much to learn from it on how to enable argumentation and reasoning in automated and scalable online learning solutions. Methods: To review the current state of the field, we conducted a systematic literature review on the last decade of academic research and design on computer-supported argumentation learning systems. We reviewed and summarised the central aspects and approaches of reported systems. Results: We reviewed 34 different argumentation learning tools. The review showed that approaches to computer-supported argumentation vary significantly in many aspects, e.g., argumentation theory, learning task types and collaboration status. However, the use of argumentation graphs is quite common. Most modern tools seem to embrace the role of feedback in learning. Conclusions: The role of individual learning has risen in computer-supported argumentation learning. This is in opposition to previous predictions and statements on the role of collaborative learning of argumentation. Automated feedback has, on the other hand, become commonplace in collaborative and individual-use argumentation learning tools. The modern generation of argumentation teaching tools is Web-based but recently we have also seen the emergence of mobile-based solutions.","2025","2026-02-18 20:26:05","2026-02-18 20:26:05","","107598","","","178","","","","","","","","","","","","","","","","","","","","","Argumentation learning; Computer-supported argumentation; Intelligent tutoring systems; Online learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"58H8HXJ2","journalArticle","2015","Sharif, Khaironi Y.; English, Michael; Ali, Nour; Exton, Chris; Collins, J. J.; Buckley, Jim","An empirically-based characterization and quantification of information seeking through mailing lists during Open Source developers’ software evolution","Information and Software Technology","","0950-5849","https://doi.org/10.1016/j.infsof.2014.09.003","https://www.sciencedirect.com/science/article/pii/S095058491400202X","Context Several authors have proposed information seeking as an appropriate perspective for studying software evolution. Empirical evidence in this area suggests that substantial time delays can accrue, due to the unavailability of required information, particularly when this information must travel across geographically distributed sites. Objective As a first step in addressing the time delays that can occur in information seeking for distributed Open Source (OS) programmers during software evolution, this research characterizes the information seeking of OS developers through their mailing lists. Method A longitudinal study that analyses 17years of developer mailing list activity in total, over 6 different OS projects is performed, identifying the prevalent information types sought by developers, from a qualitative, grounded analysis of this data. Quantitative analysis of the number-of-responses and response time-lag is also performed. Results The analysis shows that Open Source developers are particularly implementation centric and team focused in their use of mailing lists, mirroring similar findings that have been reported in the literature. However novel findings include the suggestion that OS developers often require support regarding the technology they use during development, that they refer to documentation fairly frequently and that they seek implementation-oriented specifics based on system design principles that they anticipate in advance. In addition, response analysis suggests a large variability in the response rates for different types of questions, and particularly that participants have difficulty ascertaining information on other developer’s activities. Conclusion The findings provide insights for those interested in supporting the information needs of OS developer communities: They suggest that the tools and techniques developed in support of co-located developers should be largely mirrored for these communities: that they should be implementation centric, and directed at illustrating “how” the system achieves its functional goals and states. Likewise they should be directed at determining the reason for system bugs: a type of question frequently posed by OS developers but less frequently responded to.","2015","2026-02-18 20:26:05","2026-02-18 20:26:05","","77-94","","","57","","","","","","","","","","","","","","","","","","","","","Information seeking software maintenance; Open source software; Qualitative empirical study","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RAUBE5F6","journalArticle","2024","Buchmann, Robert; Eder, Johann; Fill, Hans-Georg; Frank, Ulrich; Karagiannis, Dimitris; Laurenzi, Emanuele; Mylopoulos, John; Plexousakis, Dimitris; Santos, Maribel Yasmina","Large language models: Expectations for semantics-driven systems engineering","Data & Knowledge Engineering","","0169-023X","https://doi.org/10.1016/j.datak.2024.102324","https://www.sciencedirect.com/science/article/pii/S0169023X2400048X","The hype of Large Language Models manifests in disruptions, expectations or concerns in scientific communities that have focused for a long time on design-oriented research. The current experiences with Large Language Models and associated products (e.g. ChatGPT) lead to diverse positions regarding the foreseeable evolution of such products from the point of view of scholars who have been working with designed abstractions for most of their careers - typically relying on deterministic design decisions to ensure systems and automation reliability. Such expectations are collected in this paper in relation to a flavor of systems engineering that relies on explicit knowledge structures, introduced here as “semantics-driven systems engineering”. The paper was motivated by the panel discussion that took place at CAiSE 2023 in Zaragoza, Spain, during the workshop on Knowledge Graphs for Semantics-driven Systems Engineering (KG4SDSE). The workshop brought together Conceptual Modeling researchers with an interest in specific applications of Knowledge Graphs and the semantic enrichment benefits they can bring to systems engineering. The panel context and consensus are summarized at the end of the paper, preceded by a proposed research agenda considering the expressed positions.","2024","2026-02-18 20:26:05","2026-02-18 20:26:05","","102324","","","152","","","","","","","","","","","","","","","","","","","","","Conceptual modeling; Knowledge engineering; Large language models; Systems engineering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SMXUK4KF","journalArticle","2016","Hesse, Tom-Michael; Lerche, Veronika; Seiler, Marcus; Knoess, Konstantin; Paech, Barbara","Documented decision-making strategies and decision knowledge in open source projects: An empirical study on Firefox issue reports","Information and Software Technology","","0950-5849","https://doi.org/10.1016/j.infsof.2016.06.003","https://www.sciencedirect.com/science/article/pii/S0950584916301148","Context: Decision-making is a vital task during software development. Typically, issue tracking systems are used to document decisions in large open source projects where developers are spread across the world. While most decision documentation approaches assume that developers use rational decision strategies, in practice also naturalistic strategies are employed. However, quantitative studies of the distribution of decision strategies and related knowledge are missing. Objective: Our overall goal is to provide insights and ideas for further research to systematically support and document decision-making during software development in open source projects. In this paper, we analyze decisions documented in comments to issue reports in order to understand the documentation of decision-making in detail. Method: We coded the comments of 260 issue reports of the open source project Firefox for decision-making strategies and knowledge on decisions. Then, we statistically analyzed the coded data with regard to the dominant decision strategy, the distribution of decision strategies and knowledge, and the relations between strategy and knowledge. Results: The vast majority of documented decision-making strategies was naturalistic. Interestingly, for feature requests the percentage of rational decision-making strategies was higher than for bugs. Documented knowledge mostly concerned the decision context. More solutions were documented together with a higher amount of naturalistic decision-making. However, solutions were negatively correlated with the assessment of the situation. So, developers are likely to exploit and document decision problems and solutions in an imbalanced way. Conclusion: Our analysis revealed important insights on how decision-making and its related knowledge is documented during software development in open source projects. For instance, we found naturalistic decision-making to play an important role for development decisions. Our coding tables can be used by other researchers to further investigate our results. The study insights should be reflected in decision support systems to improve their effectiveness and acceptance by developers.","2016","2026-02-18 20:26:05","2026-02-18 20:26:05","","36-51","","","79","","","","","","","","","","","","","","","","","","","","","Decision documentation; Decision knowledge; Decision-making strategy; Design decision; Empirical study; Issue tracking system; Naturalistic decision-making; Rational decision-making; Software development decision","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L2VXVG7Y","journalArticle","2018","Benavides, Carmen; García, Isaías; Alaiz, Héctor; Quesada, Luis","An ontology-based approach to knowledge representation for Computer-Aided Control System Design","Data & Knowledge Engineering","","0169-023X","https://doi.org/10.1016/j.datak.2018.10.002","https://www.sciencedirect.com/science/article/pii/S0169023X17305189","Different approaches have been used in order to represent and build control engineering concepts for the computer. Software applications for these fields are becoming more and more demanding each day, and new representation schemas are continuously being developed. This paper describes a study of the use of knowledge models represented in ontologies for building Computer Aided Control Systems Design (CACSD) tools. The use of this approach allows the construction of formal conceptual structures that can be stated independently of any software application and be used in many different ones. In order to show the advantages of this approach, an ontology and an application have been built for the domain of design of lead/lag controllers with the root locus method, presenting the results and benefits found.","2018","2026-02-18 20:26:06","2026-02-18 20:26:06","","107-125","","","118","","","","","","","","","","","","","","","","","","","","","Computer-Aided Control System Design; Conceptual modeling; Data and knowledge visualization; Ontologies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NPQBJQM6","journalArticle","2025","Kosse, Simon; Hagedorn, Philipp; König, Markus","Semantic Digital Twins in Construction: Developing a modular System Reference Architecture based on Information Containers","Advanced Engineering Informatics","","1474-0346","https://doi.org/10.1016/j.aei.2025.103483","https://www.sciencedirect.com/science/article/pii/S1474034625003763","The construction industry is increasingly adopting Digital Twin (DT) technology to support the design, construction, and operation of buildings and structures. In this context, a key challenge for DTs is integrating heterogeneous data sources to address requirements that evolve across different life cycle phases and use cases. A modular approach for deploying DTs offers a flexible and scalable solution that can adapt to these changing requirements. However, a clear definition and structure of DT modules for the built environment are still missing. This research presents a modular System Reference Architecture (SRA) for implementing Semantic DTs in the construction industry. As its central component, the SRA leverages the inherently modular Asset Administration Shell (AAS) reference model for asset DTs in Industry 4.0. Built on submodels, each addressing a specific use case or aspect, the AAS serves as a high-level framework for DTs. The SRA extends the AAS with standardized Information Containers for Linked Document Delivery (ICDD), integrated through a Linked Data approach employing a semantic layer of ontologies. The feasibility of the proposed SRA is demonstrated through a case-specific implementation for the precast concrete production. Two submodels are developed within the SRA: one for accessing dynamic sensor data via time series databases and another for integrating BIM-derived semantic data using ICDD. The architecture is evaluated through a simulated curing process, where SPARQL and REST-based queries enable real-time monitoring and feedback control. The results confirm the SRA’s ability to integrate heterogeneous data sources, support semantic interoperability, and facilitate lifecycle-oriented feedback mechanisms.","2025","2026-02-18 20:26:06","2026-02-18 20:26:06","","103483","","","67","","","","","","","","","","","","","","","","","","","","","Asset Administration Shell; Construction; Digital Twin; Information Container for Linked Document Delivery; Linked data; Reference Architecture","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q3I6VHLI","journalArticle","2016","Vliet, Hans van; Tang, Antony","Decision making in software architecture","Journal of Systems and Software","","0164-1212","https://doi.org/10.1016/j.jss.2016.01.017","https://www.sciencedirect.com/science/article/pii/S0164121216000157","Traditionally, software architecture is seen as the result of the software architecture design process, the solution, usually represented by a set of components and connectors. Recently, the why of the solution, the set of design decisions made by the software architect, is complementing or even replacing the solution-oriented definition of software architecture. This in turn leads to the study of the process of making these decisions. We outline some research directions that may help us understand and improve the software architecture design process.","2016","2026-02-18 20:26:06","2026-02-18 20:26:06","","638-644","","","117","","","","","","","","","","","","","","","","","","","","","Design decisions; Software architecture","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I4757AJ2","journalArticle","2016","Weinreich, Rainer; Groher, Iris","Software architecture knowledge management approaches and their support for knowledge management activities: A systematic literature review","Information and Software Technology","","0950-5849","https://doi.org/10.1016/j.infsof.2016.09.007","https://www.sciencedirect.com/science/article/pii/S0950584916301707","Context: Numerous approaches for Software Architecture Knowledge Management (SAKM) have been developed by the research community over the last decade. Still, these approaches have not yet found widespread use in practice. Objective: This work identifies existing approaches to SAKM and analyzes them in terms of their support for central architecture knowledge management activities, i.e., capturing, using, maintaining, sharing, and reuse of architectural knowledge, along with presenting the evidence provided for this support. Method: A systematic literature review has been conducted for identifying and analyzing SAKM approaches, covering work published between January 2004 and August 2015. We identified 56 different approaches to SAKM based on 115 studies. We analyzed each approach in terms of its focus and support for important architecture knowledge management activities and in terms of the provided level of evidence for each supported activity. Results: Most of the developed approaches focus on using already-captured knowledge. Using is also the best-validated activity. The problem of efficient capturing is still not sufficiently addressed, and only a few approaches specifically address reuse, sharing, and, especially, maintaining. Conclusions: Without adequate support for other core architecture knowledge management activities besides using, the adoption of SAKM in practice will remain an elusive target. The problem of efficient capturing is still unsolved, as is the problem of maintaining captured knowledge over the long term. We also need more case studies and replication studies providing evidence for the usefulness of developed support for SAKM activities, as well as better reporting on these case studies.","2016","2026-02-18 20:26:06","2026-02-18 20:26:06","","265-286","","","80","","","","","","","","","","","","","","","","","","","","","Software architecture; Software architecture knowledge management; Software architecture knowledge management activities; Software architecture knowledge management approaches; Systematic literature review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KECTKGQ9","journalArticle","2022","Buchmann, Thomas; Bank, Matthias; Westfechtel, Bernhard","BXtendDSL: A layered framework for bidirectional model transformations combining a declarative and an imperative language","Journal of Systems and Software","","0164-1212","https://doi.org/10.1016/j.jss.2022.111288","https://www.sciencedirect.com/science/article/pii/S0164121222000462","Model-driven software development (MDSD) heavily relies on model transformations. While in a strict forward engineering process unidirectional transformations are used, bidirectional transformations are crucial as soon as roundtrip engineering comes into play. In this paper, we present a hybrid language specifically designed to describe bidirectional model transformations. From a declarative transformation specification code is generated which uses our framework for bidirectional and incremental model transformations. A sophisticated code generation mechanism allows for hooking into the generated transformation code at the imperative level to supply behavior that cannot be expressed declaratively. A thorough evaluation demonstrates conciseness, expressiveness, and scalability of our approach.","2022","2026-02-18 20:26:06","2026-02-18 20:26:06","","111288","","","189","","","","","","","","","","","","","","","","","","","","","Bidirectional; Declarative; Imperative; Model transformations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WKHPD4QQ","journalArticle","2017","Polyvyanyy, Artem; Ouyang, Chun; Barros, Alistair; Aalst, Wil M. P. van der","Process querying: Enabling business intelligence through query-based process analytics","Decision Support Systems","","0167-9236","https://doi.org/10.1016/j.dss.2017.04.011","https://www.sciencedirect.com/science/article/pii/S0167923617300787","The volume of process-related data is growing rapidly: more and more business operations are being supported and monitored by information systems. Industry 4.0 and the corresponding industrial Internet of Things are about to generate new waves of process-related data, next to the abundance of event data already present in enterprise systems. However, organizations often fail to convert such data into strategic and tactical intelligence. This is due to the lack of dedicated technologies that are tailored to effectively manage the information on processes encoded in process models and process execution records. Process-related information is a core organizational asset which requires dedicated analytics to unlock its full potential. This paper proposes a framework for devising process querying methods, i.e., techniques for the (automated) management of repositories of designed and executed processes, as well as models that describe relationships between processes. The framework is composed of generic components that can be configured to create a range of process querying methods. The motivation for the framework stems from use cases in the field of Business Process Management. The design of the framework is informed by and validated via a systematic literature review. The framework structures the state of the art and points to gaps in existing research. Process querying methods need to address these gaps to better support strategic decision-making and provide the next generation of Business Intelligence platforms.","2017","2026-02-18 20:26:06","2026-02-18 20:26:06","","41-56","","","100","","","","","","","","","","","","","","","","","","","","","Business intelligence; Process analytics; Process intelligence; Process management; Process querying; Process science","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MNQ6H5BC","journalArticle","2017","Barricelli, Barbara Rita; Valtolina, Stefano","A visual language and interactive system for end-user development of internet of things ecosystems","Journal of Visual Languages & Computing","","1045-926X","https://doi.org/10.1016/j.jvlc.2017.01.004","https://www.sciencedirect.com/science/article/pii/S1045926X16300295","This paper presents the definition of a visual language and its implementation with the design of a visual interactive system for the collaborative management of Internet of Things (IoT) sensors (e.g., wearable fitness trackers, ambient sensors, fitness apps, nutrition apps, sleep trackers) for improving people's quality of life and promoting wellness awareness. The system, called SmartFit Rule Editor, is designed to be used by coaches and trainers of non-professional teams of athletes for monitoring and analyze fitness and wellness data streams and to support them in detecting relevant events and specifying rules for actions taking. Our research is framed under the scope of computer semiotics and semiotic engineering theories. This allows us to study how to support coaches and trainers as a community of domain experts – but not IT and IoT experts – to use elements of a visual language to indirectly manage physical devices and their data streams without the need to know technical specification of the devices, the apps, and the data. We apply a socio-technical approach to design being able to study the social and the technological aspects of the use of the Internet of Things ecosystem, considering them as closely interconnected and dependent. Such an approach underpins user-centered design and development methodologies in order to design the most suitable User eXperience according to users' culture, needs, context of use, and activity.","2017","2026-02-18 20:26:06","2026-02-18 20:26:06","","1-19","","","40","","","","","","","","","","","","","","","","","","","","","End-user development; Event detection; eWellness; Internet of things; Rule Editor; Sociotechnical design; Unwitting developers; Visual interactive system; Visual language","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q3GD6CT6","journalArticle","2025","Cramer, Geoffrey; III, William P. Maxam; Davis, James C.","Engineering patterns for Trust and Safety on social media platforms: A case study of Mastodon and Diaspora","Journal of Systems and Software","","0164-1212","https://doi.org/10.1016/j.jss.2024.112322","https://www.sciencedirect.com/science/article/pii/S0164121224003662","Context: Trust & Safety (T&S) Engineering is an emerging area of software engineering that mitigates the risks of harmful interactions in online platforms. Numerous studies have explored T&S risks on social media platforms, taxonomizing threats and investigating individual issues. However, there is limited empirical knowledge about engineering efforts to promote T&S. Methods: This study examines T&S risks and the engineering patterns to resolve them. We conducted a case study of the two largest decentralized SMPs: Mastodon and Diaspora. These SMPs are open-source, so we analyzed T&S discussions within 60 GitHub issues. We analyzed T&S discussions that took place in their online repository and extracted T&S risks, T&S engineering patterns, and resolution rationales considered by the engineers. We integrate our findings by mapping T&S engineering patterns onto a general model of SMPs, to give SMP engineers a systematic understanding of their T&S risk treatment options. Results: T&S issues are a challenge throughout the feature set and lifespan of an SMP. A taxonomy of 12 solution patterns are developed, paving the way for academia and industry to standardize Trust & Safety solutions. We conclude with future directions to study and improve T&S Engineering, spanning software design, decision-making, and validation. We conclude with future directions to study and improve T&S Engineering, spanning software design, decision-making, and validation.","2025","2026-02-18 20:26:06","2026-02-18 20:26:06","","112322","","","222","","","","","","","","","","","","","","","","","","","","","Empirical software engineering; Engineering decision-making; Risk; Social media platforms; Trust & Safety engineering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2FJ4PGDK","journalArticle","2024","Naiseh, Mohammad; Simkute, Auste; Zieni, Baraa; Jiang, Nan; Ali, Raian","C-XAI: A conceptual framework for designing XAI tools that support trust calibration","Journal of Responsible Technology","","2666-6596","https://doi.org/10.1016/j.jrt.2024.100076","https://www.sciencedirect.com/science/article/pii/S2666659624000027","Recent advancements in machine learning have spurred an increased integration of AI in critical sectors such as healthcare and criminal justice. The ethical and legal concerns surrounding fully autonomous AI highlight the importance of combining human oversight with AI to elevate decision-making quality. However, trust calibration errors in human-AI collaboration, encompassing instances of over-trust or under-trust in AI recommendations, pose challenges to overall performance. Addressing trust calibration in the design process is essential, and eXplainable AI (XAI) emerges as a valuable tool by providing transparent AI explanations. This paper introduces Calibrated-XAI (C-XAI), a participatory design framework specifically crafted to tackle both technical and human factors in the creation of XAI interfaces geared towards trust calibration in Human-AI collaboration. The primary objective of the C-XAI framework is to assist designers of XAI interfaces in minimising trust calibration errors at the design level. This is achieved through the adoption of a participatory design approach, which includes providing templates, guidance, and involving diverse stakeholders in the design process. The efficacy of C-XAI is evaluated through a two-stage evaluation study, demonstrating its potential to aid designers in constructing user interfaces with trust calibration in mind. Through this work, we aspire to offer systematic guidance to practitioners, fostering a responsible approach to eXplainable AI at the user interface level.","2024","2026-02-18 20:26:06","2026-02-18 20:26:06","","100076","","","17","","","","","","","","","","","","","","","","","","","","","Explainable ai; Human-AI teaming; Human-centred design; Participatory design","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N8P8XYM3","journalArticle","2016","Vegetti, Marcela; Roldán, Luciana; Gonnet, Silvio; Leone, Horacio; Henning, Gabriela","A framework to represent, capture, and trace ontology development processes","Engineering Applications of Artificial Intelligence","","0952-1976","https://doi.org/10.1016/j.engappai.2016.10.001","https://www.sciencedirect.com/science/article/pii/S0952197616301762","This article presents OntoTracED, a comprehensive framework to represent, capture and trace ontology development processes. It has three components: (i) a conceptual model that defines the framework foundations, (ii) an ontological engineering domain model (OEDM), which specifies and describes design objects, as well as those operations that are particular to a specific ontology development methodology, and (iii) a computational support environment, named TracED(aaS). This contribution first offers an overview of the ontology development process characteristics and then describes the main features of each OntoTracED component. The framework capabilities are illustrated by means of a case study addressing the use of TracED(aaS) throughout the development of an ontology of industrial interest. It is shown that this proposal makes a strong contribution in the ontological engineering field since the whole ontology development process, its history, rationale, and all the intermediate products can be captured in an integrated fashion.","2016","2026-02-18 20:26:06","2026-02-18 20:26:06","","230-249","","","56","","","","","","","","","","","","","","","","","","","","","Design rationale; Ontological engineering; Ontology development process","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44RG7MTV","bookSection","2015","Friedenthal, Sanford; Moore, Alan; Steiner, Rick","Chapter 2 - Model-Based Systems Engineering","A Practical Guide to SysML (Third Edition)","978-0-12-800202-5","","https://doi.org/10.1016/B978-0-12-800202-5.00002-3","https://www.sciencedirect.com/science/article/pii/B9780128002025000023","Chapter 2 summarizes model-based systems engineering (MBSE) concepts to provide further context for SysML without emphasizing a specific modeling language, method, or tool. MBSE is contrasted with the more traditional document-based approach to motivate the use of MBSE and highlight its benefits. Principles for effective modeling are also discussed including a discussion on model-based metrics.","2015","2026-02-18 20:26:06","2026-02-18 20:26:06","","15-29","","","","","","","The MK/OMG Press","","","","Morgan Kaufmann","Boston","","","","","","","","","","","","document-based systems engineering; MBSE; model; model repository; model validation; model-based metrics; model-based systems engineering; system model","","Friedenthal, Sanford; Moore, Alan; Steiner, Rick","","","","","","","","","","","","","","","","","","","Third Edition","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2MLGHNJA","journalArticle","2015","Riaz, Maria; Breaux, Travis; Williams, Laurie","How have we evaluated software pattern application? A systematic mapping study of research design practices","Information and Software Technology","","0950-5849","https://doi.org/10.1016/j.infsof.2015.04.002","https://www.sciencedirect.com/science/article/pii/S0950584915000774","Context Software patterns encapsulate expert knowledge for constructing successful solutions to recurring problems. Although a large collection of software patterns is available in literature, empirical evidence on how well various patterns help in problem solving is limited and inconclusive. The context of these empirical findings is also not well understood, limiting applicability and generalizability of the findings. Objective To characterize the research design of empirical studies exploring software pattern application involving human participants. Method We conducted a systematic mapping study to identify and analyze 30 primary empirical studies on software pattern application, including 24 original studies and 6 replications. We characterize the research design in terms of the questions researchers have explored and the context of empirical research efforts. We also classify the studies in terms of measures used for evaluation, and threats to validity considered during study design and execution. Results Use of software patterns in maintenance is the most commonly investigated theme, explored in 16 studies. Object-oriented design patterns are evaluated in 14 studies while 4 studies evaluate architectural patterns. We identified 10 different constructs with 31 associated measures used to evaluate software patterns. Measures for ‘efficiency’ and ‘usability’ are commonly used to evaluate the problem solving process. While measures for ‘completeness’, ‘correctness’ and ‘quality’ are commonly used to evaluate the final artifact. Overall, ‘time to complete a task’ is the most frequently used measure, employed in 15 studies to measure ‘efficiency’. For qualitative measures, studies do not report approaches for minimizing biases 27% of the time. Nine studies do not discuss any threats to validity. Conclusion Subtle differences in study design and execution can limit comparison of findings. Establishing baselines for participants’ experience level, providing appropriate training, standardizing problem sets, and employing commonly used measures to evaluate performance can support replication and comparison of results across studies.","2015","2026-02-18 20:26:06","2026-02-18 20:26:06","","14-38","","","65","","","","","","","","","","","","","","","","","","","","","Empirical design; Empirical evaluation; Mapping study; Software pattern; Systematic review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NGEVQ3VA","journalArticle","2026","Ahmad, Muhammad Ovais; Mandić, Vladimir; Taušan, Nebojša; Katin, Andrej; Herath, Pavithra","Technical debt is not just technical: An industrial case study in large agile software development","Journal of Systems and Software","","0164-1212","https://doi.org/10.1016/j.jss.2025.112719","https://www.sciencedirect.com/science/article/pii/S0164121225003887","Software organizations of all sizes are affected by the Technical debt phenomenon. Large organizations, however, are more prone to their non-technical aspects due to a large number of teams of different sizes, heterogeneity of expertise, and the need for continuous management and communication. This is even more emphasized in large agile software development contexts due to a focus on personal interactions and team collaboration, which consequently poses a challenge due to a significant increase in communication pathways. The goal of this study is to investigate non-technical aspects of technical debt in the context of large-scale agile software development. To achieve this objective, a case study involving four international companies was conducted. During the study, 24 experts were interviewed, and their responses were analyzed using a qualitative research approach. The analysis resulted in five non-technical aspects, which are: social dynamics, process, people, documentation, and requirements aspects, and their indicators, which are specific in a large-scale agile context. The study findings suggest that lack of communication, collaboration, and cooperation are the key contributors to identified debt aspects, technical debt accumulation through these non-technical aspects, and that many of the causes stem from a culture of not developing rules, protocols, or guidelines.","2026","2026-02-18 20:26:06","2026-02-18 20:26:06","","112719","","","234","","","","","","","","","","","","","","","","","","","","","Case study; Large-scale agile; Non-technical debt; Qualitative analysis; Social debt; Technical debt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YDC4IJCH","journalArticle","2016","Gholami, Mahdi Fahmideh; Daneshgar, Farhad; Low, Graham; Beydoun, Ghassan","Cloud migration process—A survey, evaluation framework, and open challenges","Journal of Systems and Software","","0164-1212","https://doi.org/10.1016/j.jss.2016.06.068","https://www.sciencedirect.com/science/article/pii/S0164121216300966","Moving mission-oriented enterprise software applications to cloud environments is a crucial IT task and requires a systematic approach. The foci of this paper is to provide a detailed review of extant cloud migration approaches from the perspective of the process model. To this aim, an evaluation framework is proposed and used to appraise and compare existing approaches for highlighting their features, similarities, and key differences. The survey distills the status quo and makes a rich inventory of important activities, recommendations, techniques, and concerns that are common in a typical cloud migration process in one place. This enables both academia and practitioners in the cloud computing community to get an overarching view of the process of the legacy application migration to the cloud. Furthermore, the survey identifies a number challenges that have not been yet addressed by existing approaches, developing opportunities for further research endeavours.","2016","2026-02-18 20:26:06","2026-02-18 20:26:06","","31-69","","","120","","","","","","","","","","","","","","","","","","","","","Cloud computing; Cloud migration; Evaluation framework; Legacy application; Migration methodology; Process model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5YWT5QE2","journalArticle","2017","Hoisl, Bernhard; Sobernig, Stefan; Strembeck, Mark","Reusable and generic design decisions for developing UML-based domain-specific languages","Information and Software Technology","","0950-5849","https://doi.org/10.1016/j.infsof.2017.07.008","https://www.sciencedirect.com/science/article/pii/S0950584917304536","Context: In recent years, UML-based domain-specific model languages (DSMLs) have become a popular option in model-driven development projects. However, making informed design decisions for such DSMLs involves a large number of non-trivial and inter-related options. These options concern the language-model specification, UML extension techniques, concrete-syntax language design, and modeling-tool support. Objective: In order to make the corresponding knowledge on design decisions reusable, proven design rationale from existing DSML projects must be collected, systematized, and documented using an agreed upon documentation format. Method: We applied a sequential multi-method approach to identify and to document reusable design decisions for UML-based DSMLs. The approach included a Web-based survey with 80 participants. Moreover, 80 DSML projects11Note that it is pure coincidence that there were 80 participants in the survey and that 80 DSML projects were reviewed., which have been identified through a prior systematic literature review, were analyzed in detail in order to identify reusable design decisions for such DSMLs. Results: We present insights on the current state of practice in documenting UML-based DSMLs (e.g., perceived barriers, documentation techniques, reuse potential) and a publicly available collection of reusable design decisions, including 35 decision options on different DSML development concerns (especially concerning the language model, concrete-syntax language design, and modeling tools). The reusable design decisions are documented using a structured documentation format (decision record). Conclusion: Our results are both, scientifically relevant (e.g. for design-space analyses or for creating classification schemas for further research on UML-based DSML development) and important for actual software engineering projects (e.g. by providing best-practice guidelines and pointers to common pitfalls).","2017","2026-02-18 20:26:06","2026-02-18 20:26:06","","49-74","","","92","","","","","","","","","","","","","","","","","","","","","Design decision; Design rationale; Domain-specific language; Model-driven software development; Survey; Unified modeling language","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
